city,date,tmax,tmean,tmin,precip
重庆,2022-05-02,22.5,17.2,11.5,0.0
重庆,2022-05-03,24.7,19.6,14.0,0.0
重庆,2022-05-04,28.2,21.3,14.2,0.0
重庆,2022-05-05,29.9,22.6,15.4,0.0
重庆,2022-05-06,29.4,24.1,19.6,0.1
重庆,2022-05-07,29.7,24.3,18.9,1.0
重庆,2022-05-08,30.9,25.6,20.4,0.0
重庆,2022-05-09,24.6,21.4,18.8,59.6
重庆,2022-05-10,27.9,22.8,18.4,0.9
重庆,2022-05-11,24.2,21.9,19.9,4.4
重庆,2022-05-12,27.4,22.8,18.7,0.0
重庆,2022-05-13,28.2,23.5,18.8,0.2
重庆,2022-05-14,21.8,18.3,15.2,27.6
重庆,2022-05-15,17.7,15.6,14.6,10.4
重庆,2022-05-16,23.1,18.1,13.5,0.2
重庆,2022-05-17,21.7,18.5,15.3,8.2
重庆,2022-05-18,18.6,17.9,17.2,16.9
重庆,2022-05-19,22.7,19.0,16.5,3.8
重庆,2022-05-20,24.0,20.0,16.8,0.0
重庆,2022-05-21,22.7,20.2,18.4,1.8
重庆,2022-05-22,23.8,20.4,18.4,6.4
重庆,2022-05-23,26.9,21.6,15.7,0.2
重庆,2022-05-24,27.8,24.1,20.9,0.1
重庆,2022-05-25,27.3,24.1,21.5,16.9
重庆,2022-05-26,24.4,22.5,21.5,2.5
重庆,2022-05-27,23.1,21.7,20.8,13.1
重庆,2022-05-28,24.9,21.4,19.2,8.6
重庆,2022-05-29,27.1,22.2,18.4,0.7
重庆,2022-05-30,27.7,23.3,19.8,0.4
重庆,2022-05-31,31.6,26.2,20.9,0.3
重庆,2022-06-01,29.8,25.4,21.9,0.3
重庆,2022-06-02,29.4,25.5,22.2,2.8
重庆,2022-06-03,29.8,26.1,23.1,2.9
重庆,2022-06-04,28.5,25.6,22.6,10.4
重庆,2022-06-05,26.5,22.9,20.1,0.4
重庆,2022-06-06,24.8,22.7,21.1,1.4
重庆,2022-06-07,29.0,24.9,20.9,0.0
重庆,2022-06-08,28.4,25.5,22.7,2.5
重庆,2022-06-09,24.7,23.1,21.2,8.8
重庆,2022-06-10,26.1,23.0,19.6,0.5
重庆,2022-06-11,24.7,22.8,21.5,8.3
重庆,2022-06-12,24.7,22.7,20.9,7.4
重庆,2022-06-13,26.6,23.2,20.6,0.0
重庆,2022-06-14,30.4,25.4,19.6,0.0
重庆,2022-06-15,33.0,26.6,21.5,0.0
重庆,2022-06-16,28.5,25.3,22.1,6.2
重庆,2022-06-17,28.2,24.7,21.0,0.1
重庆,2022-06-18,30.4,26.0,21.9,3.0
重庆,2022-06-19,30.5,26.9,23.2,1.4
重庆,2022-06-20,32.0,27.5,23.3,1.2
重庆,2022-06-21,32.5,28.3,25.1,4.0
重庆,2022-06-22,32.6,28.2,25.3,19.5
重庆,2022-06-23,29.1,26.4,24.4,9.7
重庆,2022-06-24,31.2,26.8,22.9,0.3
重庆,2022-06-25,34.0,29.2,24.7,0.3
重庆,2022-06-26,34.7,29.6,25.7,4.9
重庆,2022-06-27,28.7,25.7,24.0,48.6
重庆,2022-06-28,30.9,26.4,22.4,0.0
重庆,2022-06-29,33.9,28.5,23.3,0.0
重庆,2022-06-30,35.0,30.0,25.2,0.5
重庆,2022-07-01,30.1,26.9,25.1,12.1
重庆,2022-07-02,29.7,26.1,22.9,19.1
重庆,2022-07-03,30.5,26.6,23.6,5.2
重庆,2022-07-04,32.1,28.3,24.0,0.4
重庆,2022-07-05,33.8,29.9,25.9,0.0
重庆,2022-07-06,34.6,29.7,25.1,0.0
重庆,2022-07-07,35.0,30.1,25.0,0.0
重庆,2022-07-08,35.6,30.7,25.5,0.0
重庆,2022-07-09,35.7,31.2,26.7,0.0
重庆,2022-07-10,36.3,31.6,27.1,0.0
重庆,2022-07-11,37.0,32.4,27.6,0.0
重庆,2022-07-12,37.3,32.9,28.9,0.0
重庆,2022-07-13,38.0,33.1,28.6,0.0
重庆,2022-07-14,38.2,33.2,27.8,0.0
重庆,2022-07-15,38.5,33.3,28.7,0.0
重庆,2022-07-16,38.2,33.4,28.2,0.0
重庆,2022-07-17,33.1,30.2,27.5,2.3
重庆,2022-07-18,29.6,26.9,25.2,35.2
重庆,2022-07-19,29.6,26.5,24.1,1.1
重庆,2022-07-20,29.0,25.5,22.8,0.9
重庆,2022-07-21,32.4,28.0,24.0,1.7
重庆,2022-07-22,28.8,26.6,23.6,0.0
重庆,2022-07-23,29.1,25.0,22.3,0.2
重庆,2022-07-24,33.3,28.5,23.6,4.9
重庆,2022-07-25,35.8,30.5,25.7,4.6
重庆,2022-07-26,36.9,30.9,25.2,0.0
重庆,2022-07-27,32.2,28.1,26.6,13.7
重庆,2022-07-28,33.3,29.0,24.9,0.0
重庆,2022-07-29,34.4,29.8,24.9,0.0
重庆,2022-07-30,35.6,30.8,26.1,0.0
重庆,2022-07-31,36.1,31.3,26.4,0.0
重庆,2022-08-01,37.1,31.4,26.5,0.0
重庆,2022-08-02,35.7,31.1,26.0,0.0
重庆,2022-08-03,37.1,31.7,26.2,0.8
重庆,2022-08-04,37.7,32.5,27.6,0.4
重庆,2022-08-05,35.1,30.6,26.8,0.4
重庆,2022-08-06,36.1,31.2,27.2,0.4
重庆,2022-08-07,37.6,32.8,27.6,0.0
重庆,2022-08-08,38.7,33.3,28.0,0.0
重庆,2022-08-09,39.5,34.4,28.6,0.0
重庆,2022-08-10,39.6,34.5,28.9,0.0
重庆,2022-08-11,39.8,34.4,28.7,0.0
重庆,2022-08-12,40.3,35.3,30.2,0.0
重庆,2022-08-13,40.9,35.5,30.0,0.0
重庆,2022-08-14,40.4,35.3,30.2,0.0
重庆,2022-08-15,40.5,35.6,30.5,0.0
重庆,2022-08-16,41.1,36.2,31.6,0.0
重庆,2022-08-17,41.7,37.0,32.7,0.0
重庆,2022-08-18,42.2,37.0,32.0,0.0
重庆,2022-08-19,41.7,36.9,31.9,0.0
重庆,2022-08-20,41.4,37.2,32.0,0.0
重庆,2022-08-21,41.0,36.8,32.3,0.0
重庆,2022-08-22,40.9,35.7,30.5,0.0
重庆,2022-08-23,41.8,36.8,31.5,0.0
重庆,2022-08-24,40.6,36.5,31.6,0.0
重庆,2022-08-25,40.3,36.2,31.3,0.0
重庆,2022-08-26,39.0,34.4,28.8,0.0
重庆,2022-08-27,40.8,35.1,29.7,0.0
重庆,2022-08-28,40.8,34.4,31.2,0.3
重庆,2022-08-29,34.0,29.5,26.6,0.0
重庆,2022-08-30,26.6,24.1,21.8,19.8
重庆,2022-08-31,25.5,22.5,20.0,1.1
重庆,2022-09-01,25.6,22.3,20.6,5.4
重庆,2022-09-02,28.2,23.8,20.0,0.0
重庆,2022-09-03,23.5,22.0,20.1,17.2
重庆,2022-09-04,28.2,23.1,18.6,0.0
重庆,2022-09-05,31.6,25.4,19.1,0.0
重庆,2022-09-06,33.0,27.4,22.2,0.0
重庆,2022-09-07,34.8,29.2,24.6,0.0
重庆,2022-09-08,28.9,25.9,23.4,0.1
重庆,2022-09-09,24.4,22.4,21.3,4.1
重庆,2022-09-10,29.0,24.1,20.0,0.0
重庆,2022-09-11,31.9,26.1,20.1,0.0
重庆,2022-09-12,32.8,27.1,22.6,0.7
重庆,2022-09-13,34.8,27.5,22.3,1.8
重庆,2022-09-14,34.7,29.6,25.4,0.0
重庆,2022-09-15,26.8,23.8,22.1,17.5
重庆,2022-09-16,28.2,24.9,21.4,0.6
重庆,2022-09-17,31.3,26.7,23.6,0.6
重庆,2022-09-18,32.0,27.5,23.9,0.4
重庆,2022-09-19,32.5,27.7,23.9,0.5
重庆,2022-09-20,25.7,23.5,20.6,13.6
重庆,2022-09-21,25.5,22.0,19.8,6.7
重庆,2022-09-22,23.1,21.3,20.2,12.1
重庆,2022-09-23,21.0,20.1,19.3,9.7
重庆,2022-09-24,20.3,19.2,18.1,11.5
重庆,2022-09-25,23.6,19.7,17.9,8.0
重庆,2022-09-26,25.3,21.1,16.5,0.4
重庆,2022-09-27,21.2,20.3,19.3,10.6
重庆,2022-09-28,24.3,20.8,18.8,0.2
重庆,2022-09-29,26.9,21.9,17.1,0.0
重庆,2022-09-30,29.2,24.0,19.3,0.0
重庆,2022-10-01,33.7,27.1,21.0,0.3
重庆,2022-10-02,34.3,28.2,22.4,0.1
重庆,2022-10-03,34.7,28.5,23.3,1.1
重庆,2022-10-04,23.0,21.4,19.7,4.1
重庆,2022-10-05,21.4,20.4,19.0,4.5
重庆,2022-10-06,18.6,15.4,14.4,14.5
重庆,2022-10-07,17.7,15.8,14.1,2.3
重庆,2022-10-08,17.7,16.4,15.4,2.1
重庆,2022-10-09,18.5,16.4,15.0,3.5
重庆,2022-10-10,19.7,16.3,13.1,0.0
重庆,2022-10-11,22.2,17.9,15.2,0.0
重庆,2022-10-12,19.7,17.4,15.3,0.0
重庆,2022-10-13,19.3,17.7,16.0,0.0
重庆,2022-10-14,21.7,18.4,16.4,0.0
重庆,2022-10-15,22.9,19.2,16.6,0.0
重庆,2022-10-16,24.4,19.8,16.0,0.0
重庆,2022-10-17,25.1,20.1,15.0,0.0
重庆,2022-10-18,26.3,20.0,14.1,0.0
重庆,2022-10-19,26.6,19.4,12.8,0.0
重庆,2022-10-20,27.2,20.3,14.3,0.0
重庆,2022-10-21,26.9,20.9,15.9,0.0
重庆,2022-10-22,26.1,20.8,16.7,0.0
重庆,2022-10-23,27.1,22.6,18.7,0.0
重庆,2022-10-24,25.4,21.3,18.8,0.0
重庆,2022-10-25,21.1,18.6,16.8,1.1
重庆,2022-10-26,20.9,18.3,16.3,2.0
重庆,2022-10-27,19.5,17.9,16.8,2.3
重庆,2022-10-28,21.9,18.3,15.8,0.6
重庆,2022-10-29,19.9,17.8,16.4,0.1
重庆,2022-10-30,21.5,18.2,16.2,0.1
重庆,2022-10-31,23.3,18.8,14.9,0.2
重庆,2022-11-01,25.4,18.7,13.3,0.0
重庆,2022-11-02,25.0,18.4,12.8,0.0
重庆,2022-11-03,24.0,20.0,16.6,0.0
重庆,2022-11-04,19.8,18.0,16.5,1.6
重庆,2022-11-05,22.9,18.3,16.1,0.1
重庆,2022-11-06,24.0,18.8,14.3,0.0
重庆,2022-11-07,21.8,18.0,14.9,0.1
重庆,2022-11-08,23.9,18.7,15.9,7.1
重庆,2022-11-09,24.3,18.9,14.0,0.0
重庆,2022-11-10,25.7,20.4,16.8,0.0
重庆,2022-11-11,26.5,21.6,17.0,0.0
重庆,2022-11-12,21.1,16.5,14.1,2.1
重庆,2022-11-13,13.7,12.8,11.8,7.5
重庆,2022-11-14,15.2,13.4,12.0,1.7
重庆,2022-11-15,17.6,13.5,9.5,0.0
重庆,2022-11-16,18.0,14.9,13.4,0.0
重庆,2022-11-17,18.1,14.1,9.1,0.0
重庆,2022-11-18,16.9,15.3,12.8,1.9
重庆,2022-11-19,20.4,15.2,10.9,0.0
重庆,2022-11-20,21.0,15.7,11.3,0.0
重庆,2022-11-21,19.6,17.0,14.6,3.5
重庆,2022-11-22,17.9,14.9,12.2,0.0
重庆,2022-11-23,17.5,14.8,12.4,5.4
重庆,2022-11-24,18.8,14.8,12.4,0.0
重庆,2022-11-25,20.6,16.2,13.4,0.0
重庆,2022-11-26,21.0,15.7,11.5,0.0
重庆,2022-11-27,22.9,18.3,15.9,0.3
重庆,2022-11-28,20.7,18.0,15.4,0.0
重庆,2022-11-29,15.3,14.4,13.4,3.4
重庆,2022-11-30,13.3,8.8,6.8,5.6
重庆,2022-12-01,7.6,6.9,6.4,4.6
重庆,2022-12-02,10.0,7.6,6.1,0.1
重庆,2022-12-03,10.4,7.6,4.6,0.0
重庆,2022-12-04,9.8,8.7,7.7,0.0
重庆,2022-12-05,12.2,8.9,5.2,0.0
重庆,2022-12-06,11.8,9.3,7.1,0.0
重庆,2022-12-07,13.6,10.5,8.2,0.0
重庆,2022-12-08,13.2,10.7,7.1,0.0
重庆,2022-12-09,15.0,10.0,7.2,0.0
重庆,2022-12-10,12.4,10.8,8.0,0.0
重庆,2022-12-11,15.4,11.9,10.1,0.6
重庆,2022-12-12,12.6,10.4,7.0,0.1
重庆,2022-12-13,10.7,9.4,6.6,1.3
重庆,2022-12-14,12.2,9.0,5.4,0.6
重庆,2022-12-15,10.4,7.7,4.2,0.0
重庆,2022-12-16,10.4,9.0,8.0,1.2
重庆,2022-12-17,8.4,6.8,4.3,5.0
重庆,2022-12-18,9.9,5.2,1.9,0.0
重庆,2022-12-19,12.0,6.6,1.5,0.0
重庆,2022-12-20,9.2,7.4,4.3,0.4
重庆,2022-12-21,13.8,7.3,1.8,0.0
重庆,2022-12-22,9.7,6.8,3.2,0.0
重庆,2022-12-23,14.1,9.6,5.2,0.0
重庆,2022-12-24,15.8,9.9,4.9,0.0
重庆,2022-12-25,12.1,10.4,8.9,7.2
重庆,2022-12-26,9.9,7.8,5.9,1.8
重庆,2022-12-27,9.0,8.0,7.2,14.0
重庆,2022-12-28,9.2,7.5,6.3,3.6
重庆,2022-12-29,9.8,7.5,6.0,0.1
重庆,2022-12-30,12.2,7.4,1.9,0.0
重庆,2022-12-31,10.5,8.6,7.4,3.1
重庆,2023-01-01,9.5,8.2,6.5,1.0
重庆,2023-01-02,10.5,8.3,6.9,0.6
重庆,2023-01-03,11.5,8.2,4.1,0.0
重庆,2023-01-04,9.9,8.7,7.5,0.6
重庆,2023-01-05,11.8,9.0,7.0,0.4
重庆,2023-01-06,13.2,8.2,4.2,0.0
重庆,2023-01-07,14.3,8.1,3.2,0.0
重庆,2023-01-08,14.0,8.6,4.4,0.0
重庆,2023-01-09,14.8,9.2,4.8,0.0
重庆,2023-01-10,16.3,10.3,5.3,0.0
重庆,2023-01-11,12.8,9.1,5.7,0.0
重庆,2023-01-12,15.6,11.2,8.8,0.2
重庆,2023-01-13,15.7,11.0,7.3,0.7
重庆,2023-01-14,8.2,5.4,2.9,3.7
重庆,2023-01-15,3.7,2.2,1.1,4.5
重庆,2023-01-16,4.2,2.5,-0.4,0.7
重庆,2023-01-17,6.6,3.8,2.4,0.0
重庆,2023-01-18,7.8,3.4,-0.9,0.0
重庆,2023-01-19,8.2,4.1,-0.2,0.0
重庆,2023-01-20,8.6,4.6,-0.3,0.0
重庆,2023-01-21,7.8,5.7,4.2,0.0
重庆,2023-01-22,10.1,5.6,0.7,0.0
重庆,2023-01-23,11.6,7.8,4.3,0.2
重庆,2023-01-24,13.0,8.2,5.0,1.4
重庆,2023-01-25,11.7,6.3,1.2,0.0
重庆,2023-01-26,10.0,6.5,3.0,0.0
重庆,2023-01-27,11.5,7.8,3.5,0.0
重庆,2023-01-28,12.9,7.5,2.4,0.0
重庆,2023-01-29,13.7,7.2,2.6,0.0
重庆,2023-01-30,16.3,8.2,1.3,0.0
重庆,2023-01-31,16.6,9.8,3.6,0.0
重庆,2023-02-01,17.9,11.4,5.6,0.0
重庆,2023-02-02,15.2,12.1,8.4,0.4
重庆,2023-02-03,16.0,10.3,5.8,1.1
重庆,2023-02-04,15.3,11.5,8.5,0.0
重庆,2023-02-05,15.4,9.4,5.1,0.0
重庆,2023-02-06,16.1,10.3,6.2,0.0
重庆,2023-02-07,14.5,11.0,8.0,0.1
重庆,2023-02-08,16.8,12.5,9.8,0.1
重庆,2023-02-09,14.3,11.1,9.2,2.1
重庆,2023-02-10,17.3,11.5,7.0,0.0
重庆,2023-02-11,16.7,11.8,7.8,0.3
重庆,2023-02-12,15.1,12.2,10.2,1.0
重庆,2023-02-13,10.0,9.1,8.4,6.7
重庆,2023-02-14,11.7,9.0,6.8,2.0
重庆,2023-02-15,12.2,9.1,5.7,1.7
重庆,2023-02-16,14.1,10.0,7.7,0.0
重庆,2023-02-17,16.2,11.0,7.5,0.0
重庆,2023-02-18,14.6,11.7,9.9,0.9
重庆,2023-02-19,17.0,12.6,9.4,0.5
重庆,2023-02-20,12.5,11.3,10.4,1.0
重庆,2023-02-21,10.5,9.5,8.2,9.6
重庆,2023-02-22,11.1,8.6,7.2,1.0
重庆,2023-02-23,12.6,9.3,7.5,0.2
重庆,2023-02-24,15.4,10.9,7.6,0.0
重庆,2023-02-25,17.8,11.5,6.3,0.0
重庆,2023-02-26,18.9,12.2,5.9,0.0
重庆,2023-02-27,20.9,14.8,10.5,1.3
重庆,2023-02-28,15.8,12.9,9.8,3.0
重庆,2023-03-01,15.2,12.0,10.2,3.9
重庆,2023-03-02,16.9,12.3,7.7,0.2
重庆,2023-03-03,17.2,13.1,9.5,1.0
重庆,2023-03-04,20.0,12.7,5.4,0.0
重庆,2023-03-05,19.2,14.5,10.3,0.0
重庆,2023-03-06,17.9,14.6,11.7,19.0
重庆,2023-03-07,18.7,13.9,10.6,0.5
重庆,2023-03-08,21.4,16.0,10.5,0.0
重庆,2023-03-09,23.2,16.5,9.4,2.2
重庆,2023-03-10,20.1,16.6,13.5,7.1
重庆,2023-03-11,23.6,17.2,11.9,2.5
重庆,2023-03-12,17.1,11.7,8.9,25.8
重庆,2023-03-13,20.1,12.4,6.4,0.0
重庆,2023-03-14,20.6,14.5,8.2,0.0
重庆,2023-03-15,22.9,16.7,10.4,7.6
重庆,2023-03-16,19.7,16.2,12.4,23.6
重庆,2023-03-17,19.8,14.8,9.9,0.0
重庆,2023-03-18,15.5,13.8,12.1,2.9
重庆,2023-03-19,18.9,14.4,11.0,4.6
重庆,2023-03-20,21.1,15.7,11.9,0.0
重庆,2023-03-21,21.6,17.3,14.0,2.0
重庆,2023-03-22,22.2,17.7,15.1,0.7
重庆,2023-03-23,16.1,14.5,12.9,12.0
重庆,2023-03-24,14.0,12.6,11.5,4.8
重庆,2023-03-25,14.7,13.4,12.5,3.7
重庆,2023-03-26,14.5,12.4,9.6,0.6
重庆,2023-03-27,17.7,14.0,11.6,5.5
重庆,2023-03-28,16.8,14.0,12.2,0.8
重庆,2023-03-29,17.1,14.1,12.4,2.7
重庆,2023-03-30,22.4,15.8,9.8,0.0
重庆,2023-03-31,17.1,15.2,13.2,6.0
重庆,2023-04-01,25.0,17.8,11.3,0.0
重庆,2023-04-02,28.6,22.3,17.9,0.1
重庆,2023-04-03,23.4,19.5,16.9,0.2
重庆,2023-04-04,22.0,17.4,14.1,0.2
重庆,2023-04-05,18.9,16.7,15.3,6.2
重庆,2023-04-06,18.9,14.6,11.6,8.3
重庆,2023-04-07,17.2,13.8,9.4,0.0
重庆,2023-04-08,21.7,17.0,13.5,1.1
重庆,2023-04-09,23.5,17.9,12.6,0.0
重庆,2023-04-10,27.1,21.2,16.4,0.0
重庆,2023-04-11,27.4,22.3,18.2,2.9
重庆,2023-04-12,26.3,21.8,18.8,10.4
重庆,2023-04-13,24.8,20.7,17.8,5.8
重庆,2023-04-14,26.1,21.3,18.1,6.0
重庆,2023-04-15,28.2,22.3,16.0,0.0
重庆,2023-04-16,31.7,23.7,16.2,0.0
重庆,2023-04-17,33.5,27.3,22.9,6.6
重庆,2023-04-18,25.5,22.4,19.9,4.0
重庆,2023-04-19,29.5,23.5,18.7,0.0
重庆,2023-04-20,27.1,23.8,20.4,1.0
重庆,2023-04-21,25.1,22.6,20.2,19.5
重庆,2023-04-22,21.1,18.1,16.0,32.4
重庆,2023-04-23,15.7,14.7,13.4,4.3
重庆,2023-04-24,16.6,14.2,12.3,0.9
重庆,2023-04-25,21.3,16.0,11.7,0.1
重庆,2023-04-26,25.5,18.5,11.8,1.3
重庆,2023-04-27,26.5,20.8,15.8,16.4
重庆,2023-04-28,22.9,19.7,16.2,5.2
重庆,2023-04-29,22.6,17.9,14.7,3.0
重庆,2023-04-30,25.8,19.6,11.8,0.0
重庆,2023-05-01,28.5,22.3,15.0,0.0
重庆,2023-05-02,28.6,23.9,19.2,3.3
重庆,2023-05-03,29.3,24.4,20.4,13.0
重庆,2023-05-04,29.0,25.0,21.5,0.6
重庆,2023-05-05,27.8,24.4,21.8,7.6
重庆,2023-05-06,25.9,21.9,18.9,11.4
重庆,2023-05-07,25.0,20.8,18.9,12.0
重庆,2023-05-08,23.8,19.7,16.7,0.0
重庆,2023-05-09,21.2,18.9,17.4,5.3
重庆,2023-05-10,21.5,18.6,16.7,2.6
重庆,2023-05-11,23.4,19.6,16.8,3.5
重庆,2023-05-12,26.3,21.5,18.2,0.1
重庆,2023-05-13,27.1,22.4,17.9,0.0
重庆,2023-05-14,27.8,22.7,17.8,0.0
重庆,2023-05-15,26.5,22.6,18.9,0.0
重庆,2023-05-16,28.1,23.9,20.1,0.1
重庆,2023-05-17,30.6,24.9,17.3,0.0
重庆,2023-05-18,25.5,22.6,21.0,5.8
重庆,2023-05-19,25.7,22.0,20.2,8.0
重庆,2023-05-20,28.0,23.5,19.8,0.2
重庆,2023-05-21,26.9,23.3,19.3,4.6
重庆,2023-05-22,20.8,18.0,15.6,0.4
重庆,2023-05-23,22.9,18.6,15.3,1.1
重庆,2023-05-24,27.4,21.1,15.0,0.0
重庆,2023-05-25,26.1,22.6,20.6,5.2
重庆,2023-05-26,27.3,23.2,20.6,2.5
重庆,2023-05-27,27.8,23.6,21.0,2.7
重庆,2023-05-28,30.9,25.6,21.9,4.6
重庆,2023-05-29,31.5,27.2,23.1,2.5
重庆,2023-05-30,30.3,26.5,23.6,27.1
重庆,2023-05-31,32.2,27.2,24.5,18.2
重庆,2023-06-01,26.0,24.3,23.0,15.8
重庆,2023-06-02,25.2,23.5,22.4,10.9
重庆,2023-06-03,23.2,21.5,19.9,34.4
重庆,2023-06-04,23.5,21.5,20.0,7.1
重庆,2023-06-05,25.3,21.8,19.0,11.9
重庆,2023-06-06,27.4,22.7,17.1,0.0
重庆,2023-06-07,27.3,24.0,21.1,0.0
重庆,2023-06-08,26.1,23.0,20.3,1.4
重庆,2023-06-09,28.0,23.5,19.2,0.0
重庆,2023-06-10,30.6,25.5,20.4,0.0
重庆,2023-06-11,29.9,25.4,20.8,0.0
重庆,2023-06-12,28.5,25.1,22.4,0.0
重庆,2023-06-13,30.4,25.9,19.6,0.0
重庆,2023-06-14,26.1,23.9,21.4,12.4
重庆,2023-06-15,23.2,21.6,19.5,15.6
重庆,2023-06-16,23.0,20.8,19.0,20.7
重庆,2023-06-17,25.9,22.4,19.9,25.0
重庆,2023-06-18,28.9,24.7,21.5,25.2
重庆,2023-06-19,29.8,25.3,21.0,0.0
重庆,2023-06-20,31.4,26.7,23.0,2.0
重庆,2023-06-21,26.5,22.7,20.2,30.4
重庆,2023-06-22,25.1,22.2,19.7,6.1
重庆,2023-06-23,28.1,24.0,20.8,5.2
重庆,2023-06-24,29.3,24.9,21.3,2.6
重庆,2023-06-25,30.9,26.0,20.6,0.0
重庆,2023-06-26,33.9,28.4,22.3,0.0
重庆,2023-06-27,34.6,29.4,24.3,0.0
重庆,2023-06-28,33.9,29.6,26.4,0.4
重庆,2023-06-29,28.7,26.0,24.3,21.1
重庆,2023-06-30,30.8,26.8,24.3,0.0
重庆,2023-07-01,31.0,26.6,23.5,17.4
重庆,2023-07-02,32.1,27.6,25.0,19.7
重庆,2023-07-03,31.9,27.8,24.8,4.2
重庆,2023-07-04,27.8,24.4,20.7,54.3
重庆,2023-07-05,32.6,26.3,20.5,0.0
重庆,2023-07-06,33.4,29.1,25.2,0.0
重庆,2023-07-07,34.0,29.2,26.0,3.8
重庆,2023-07-08,32.6,28.4,24.8,0.5
重庆,2023-07-09,33.5,29.2,25.5,0.4
重庆,2023-07-10,35.7,30.6,25.9,0.0
重庆,2023-07-11,36.3,31.3,26.5,0.0
重庆,2023-07-12,35.9,31.7,27.5,0.6
重庆,2023-07-13,34.6,30.0,26.1,24.5
重庆,2023-07-14,26.0,22.7,20.3,41.3
重庆,2023-07-15,30.0,25.3,19.8,0.0
重庆,2023-07-16,33.1,27.9,23.0,0.0
重庆,2023-07-17,33.7,28.5,23.4,0.0
重庆,2023-07-18,33.0,28.0,23.9,0.0
重庆,2023-07-19,26.4,25.3,24.1,14.6
重庆,2023-07-20,30.8,26.6,23.7,12.9
重庆,2023-07-21,29.9,26.6,24.1,24.8
重庆,2023-07-22,32.9,28.3,24.0,0.0
重庆,2023-07-23,34.9,30.0,25.0,0.0
重庆,2023-07-24,31.7,28.4,26.4,17.5
重庆,2023-07-25,30.7,27.3,24.1,28.1
重庆,2023-07-26,29.1,26.6,25.0,32.8
重庆,2023-07-27,28.5,25.9,23.9,41.4
重庆,2023-07-28,28.3,25.7,23.3,25.5
重庆,2023-07-29,31.6,27.3,23.5,1.0
重庆,2023-07-30,33.2,28.9,24.4,0.2
重庆,2023-07-31,34.7,29.4,25.5,0.9
重庆,2023-08-01,32.2,28.0,25.0,6.7
重庆,2023-08-02,31.5,27.2,24.8,15.7
重庆,2023-08-03,31.7,28.4,25.1,1.5
重庆,2023-08-04,32.0,29.0,25.3,1.5
重庆,2023-08-05,33.2,29.1,25.5,6.1
重庆,2023-08-06,31.9,29.2,26.1,14.7
重庆,2023-08-07,30.3,27.3,24.6,17.7
重庆,2023-08-08,33.4,29.2,25.6,1.4
重庆,2023-08-09,35.4,30.7,26.6,0.3
重庆,2023-08-10,35.5,30.9,27.1,0.2
重庆,2023-08-11,35.6,31.1,27.1,0.2
重庆,2023-08-12,32.2,28.3,26.3,7.2
重庆,2023-08-13,32.0,28.5,25.6,0.6
重庆,2023-08-14,32.9,29.2,25.7,0.0
重庆,2023-08-15,33.6,29.4,25.2,0.0
重庆,2023-08-16,35.1,30.5,25.8,0.0
重庆,2023-08-17,35.2,30.6,26.5,0.3
重庆,2023-08-18,33.5,29.2,26.5,10.3
重庆,2023-08-19,33.4,29.1,25.4,2.7
重庆,2023-08-20,32.5,28.7,26.0,10.9
重庆,2023-08-21,30.9,27.4,24.3,18.1
重庆,2023-08-22,32.9,29.0,25.1,0.2
重庆,2023-08-23,33.5,28.4,25.5,5.5
重庆,2023-08-24,29.9,26.3,24.2,3.2
重庆,2023-08-25,29.0,25.6,23.9,20.2
重庆,2023-08-26,26.6,24.7,23.6,12.1
重庆,2023-08-27,27.1,23.7,21.0,0.3
重庆,2023-08-28,29.3,25.2,21.0,0.1
重庆,2023-08-29,28.1,25.4,22.8,0.2
重庆,2023-08-30,28.6,25.2,22.8,0.7
重庆,2023-08-31,30.9,26.0,21.7,0.1
重庆,2023-09-01,31.0,26.1,20.5,0.0
重庆,2023-09-02,30.8,26.6,22.1,0.0
重庆,2023-09-03,32.0,27.6,23.3,0.0
重庆,2023-09-04,31.8,27.5,23.9,0.7
重庆,2023-09-05,33.7,28.4,23.6,0.0
重庆,2023-09-06,33.7,28.7,23.2,0.0
重庆,2023-09-07,34.2,28.8,23.6,0.0
重庆,2023-09-08,34.0,29.6,24.8,0.0
重庆,2023-09-09,35.2,30.4,25.5,0.0
重庆,2023-09-10,34.6,29.3,24.9,35.1
重庆,2023-09-11,34.6,27.9,24.4,20.7
重庆,2023-09-12,24.8,22.6,20.5,39.0
重庆,2023-09-13,28.1,24.3,20.7,0.0
重庆,2023-09-14,30.4,25.5,20.9,0.0
重庆,2023-09-15,31.5,26.0,20.9,0.0
重庆,2023-09-16,33.3,27.1,21.9,0.0
重庆,2023-09-17,35.0,28.9,23.8,0.0
重庆,2023-09-18,31.7,27.9,24.4,0.4
重庆,2023-09-19,33.4,27.8,24.5,19.0
重庆,2023-09-20,27.7,25.3,22.8,36.8
重庆,2023-09-21,23.6,21.9,20.3,11.1
重庆,2023-09-22,24.2,22.3,21.0,16.2
重庆,2023-09-23,23.6,22.0,20.7,27.4
重庆,2023-09-24,23.2,21.6,20.6,18.7
重庆,2023-09-25,23.0,21.4,20.1,5.1
重庆,2023-09-26,24.4,21.6,19.9,0.9
重庆,2023-09-27,26.2,22.6,20.0,4.5
重庆,2023-09-28,26.4,22.9,19.8,4.4
重庆,2023-09-29,25.3,22.9,21.4,4.3
重庆,2023-09-30,26.6,23.1,20.5,0.9
